MIN;AVG;MAX
3;94;157
15;105;164
21;117;174
42;118;166
7;103;166
29;93;128
50;83;140
36;84;137
50;93;132
54;76;119
54;78;109
32;93;151
53;80;121
55;81;111
33;79;105
59;86;119
52;80;111
31;78;120
52;80;117
53;92;136
31;91;121
61;90;120
51;86;123
48;96;114
36;91;124
42;87;123
51;84;124
32;90;125
