MIN;AVG;MAX
3;101;146
12;91;140
16;106;160
26;107;161
20;112;163
54;120;168
64;123;170
3;124;179
44;127;172
58;123;168
57;122;175
53;124;173
40;118;176
3;111;170
10;101;138
50;88;114
53;99;129
