MIN;AVG;MAX
3;21;50
8;96;138
19;99;136
41;108;157
45;113;168
45;114;158
41;107;141
21;100;148
37;103;156
3;86;127
29;91;112
44;92;128
37;86;105
40;78;104
44;70;106
41;74;96
43;71;97
43;72;95
43;72;111
46;76;100
43;84;104
51;88;111
41;84;107
45;87;105
37;80;102
19;69;98
35;66;98
42;68;112
43;79;108
47;83;121
32;86;117
35;85;142
