MIN;AVG;MAX
3;89;142
14;101;153
19;101;162
64;108;140
59;105;139
21;100;134
55;103;164
4;96;172
30;81;107
43;66;114
52;75;105
36;75;107
51;75;95
46;78;115
49;79;119
31;82;124
44;90;119
49;77;104
36;82;110
46;83;117
46;72;113
39;78;99
31;78;113
44;74;101
52;90;119
53;85;125
35;85;119
50;76;105
50;83;132
32;84;128
52;81;122
49;83;115
48;75;96
36;74;96
51;75;106
49;76;115
47;75;115
31;77;102
62;87;111
52;88;106
33;84;123
