MIN;AVG;MAX
3;199;273
17;210;270
21;222;273
7;191;267
75;182;229
64;188;228
79;186;228
94;177;215
74;189;226
98;183;225
80;188;227
83;171;224
71;161;230
88;155;229
97;163;220
62;173;227
104;174;229
104;185;227
83;184;226
103;188;230
77;171;227
75;187;227
65;174;225
73;183;226
108;189;222
75;165;223
77;173;222
64;151;214
68;164;213
93;152;220
68;155;212
81;159;203
110;176;213
69;167;218
95;188;216
70;169;210
