MIN;AVG;MAX
3;94;153
16;105;160
20;103;168
38;114;148
34;106;156
32;93;126
3;100;156
13;81;101
35;83;99
37;84;123
58;88;114
33;85;111
46;89;134
34;91;114
56;92;130
31;91;133
51;89;111
41;89;116
48;87;124
32;85;110
50;89;135
49;89;114
36;88;128
56;90;120
31;88;118
52;85;105
