MIN;AVG;MAX
3;19;50
3;15;22
10;14;20
13;17;20
11;16;19
3;17;50
13;16;20
12;15;17
12;15;20
12;16;20
13;16;21
12;16;21
14;16;19
12;15;20
11;15;21
13;15;19
12;15;17
13;15;18
14;16;19
11;15;18
11;16;22
12;15;19
13;15;19
13;16;19
15;16;21
11;16;20
11;16;23
14;16;20
11;16;19
12;16;18
12;15;18
14;16;18
11;15;17
11;15;18
13;16;21
11;15;17
11;16;21
15;17;22
