MIN;AVG;MAX
3;93;133
14;107;155
3;94;152
8;85;151
15;88;120
4;71;143
14;64;113
15;73;118
14;85;120
12;72;100
12;70;109
15;73;106
12;73;106
13;77;136
16;83;123
14;83;122
15;79;118
14;73;112
15;67;93
16;71;95
10;74;103
15;76;135
12;72;105
15;72;98
15;76;101
12;76;98
16;76;107
13;74;105
15;75;103
