MIN;AVG;MAX
3;107;149
6;120;175
20;113;145
38;101;137
4;105;166
56;83;111
74;89;107
30;85;121
79;97;146
31;92;119
57;92;139
59;91;131
34;88;133
47;85;121
58;87;116
34;87;109
52;90;129
49;88;105
35;88;125
54;88;112
49;87;118
36;84;107
54;88;118
65;89;124
37;88;116
64;91;113
60;88;113
35;89;112
60;88;117
34;87;115
64;91;129
59;85;97
36;88;109
66;92;106
53;91;128
29;89;107
54;84;99
50;80;107
35;83;113
52;83;100
52;86;101
37;86;110
49;84;102
50;84;99
41;92;129
54;84;115
