MIN;AVG;MAX
3;212;266
18;222;271
3;207;269
83;134;161
85;134;164
89;138;163
94;139;164
5;133;165
67;140;172
62;133;163
76;133;164
81;134;161
57;136;165
74;138;165
7;133;163
61;113;155
65;110;150
68;125;161
65;118;149
61;113;158
47;113;157
63;117;162
70;124;158
58;130;157
8;123;162
54;113;151
8;131;159
67;118;151
63;126;157
75;134;162
79;136;159
77;136;160
8;130;154
