MIN;AVG;MAX
3;74;109
15;98;129
4;95;150
11;80;114
49;89;111
30;79;98
47;89;117
51;94;135
34;88;121
50;82;98
39;85;109
30;79;110
42;74;109
43;68;98
32;71;110
44;76;109
42;70;108
46;78;100
31;79;101
50;79;108
51;80;102
41;82;102
29;65;97
47;80;110
42;72;95
29;74;105
42;70;102
38;66;108
24;66;88
35;71;114
42;67;111
26;63;112
38;74;105
45;73;103
48;76;107
15;63;103
15;72;95
15;74;95
44;68;92
42;72;93
