MIN;AVG;MAX
3;109;160
16;115;163
17;108;156
4;109;147
12;92;119
44;88;120
42;85;122
29;79;112
57;82;113
43;77;115
53;84;126
32;72;106
48;85;112
57;84;105
34;84;104
49;79;99
47;82;107
53;80;116
25;81;102
51;78;111
39;77;113
59;84;109
33;91;120
63;97;124
84;99;127
49;94;122
36;89;124
61;91;122
51;83;119
34;79;120
56;89;123
51;88;131
39;83;114
34;82;117
50;85;113
53;84;107
50;80;117
36;82;126
49;86;119
62;87;113
34;86;113
46;79;105
59;82;123
55;82;100
