MIN;AVG;MAX
3;33;50
10;32;43
24;36;48
4;23;43
11;14;16
12;14;16
12;14;15
11;13;15
12;15;18
11;14;16
10;14;16
7;13;16
15;31;41
20;36;48
22;33;41
16;32;37
12;30;42
24;32;45
23;34;45
15;31;40
12;29;40
17;32;41
15;32;46
12;31;45
15;32;41
14;32;43
23;34;42
13;35;50
15;34;45
12;34;48
13;29;42
12;32;43
9;32;45
6;34;48
16;31;43
17;30;38
3;27;39
14;27;37
23;33;39
20;31;38
21;31;41
22;26;29
21;25;29
11;30;45
23;34;38
10;34;46
10;33;45
13;35;46
14;35;45
15;38;48
12;36;46
3;34;46
12;27;38
