MIN;AVG;MAX
3;86;121
16;101;127
21;100;161
3;100;142
10;81;112
50;83;112
55;81;119
32;79;128
49;78;106
55;83;119
55;78;102
32;87;127
55;89;121
57;86;142
48;87;125
30;86;125
54;79;102
48;77;98
52;81;113
29;78;114
45;84;109
44;74;91
56;78;104
30;78;111
54;84;123
49;80;105
53;83;116
32;77;105
3;89;116
