MIN;AVG;MAX
3;105;138
15;108;158
19;102;143
3;94;140
49;90;129
38;90;116
56;87;113
30;83;99
49;94;129
51;86;123
60;89;130
34;91;121
67;94;120
51;89;120
43;85;114
33;85;122
