MIN;AVG;MAX
3;197;276
18;209;270
22;209;274
93;215;271
5;191;250
104;202;267
66;211;275
72;209;274
121;224;278
14;209;278
32;129;188
86;126;160
86;126;157
88;125;162
73;128;157
7;116;159
68;125;171
55;117;153
87;121;152
80;123;159
88;125;151
87;122;149
79;124;156
61;121;162
71;128;152
66;118;156
77;123;159
89;126;162
72;128;155
83;131;159
73;122;159
89;127;159
80;126;161
8;119;155
69;116;154
28;111;144
