MIN;AVG;MAX
3;20;50
15;104;152
3;99;140
11;66;83
41;70;90
41;72;86
45;73;87
51;71;89
42;73;89
51;73;103
48;73;83
53;74;86
63;72;91
5;64;80
39;58;78
43;63;77
49;62;87
40;59;79
44;62;83
30;69;83
50;72;86
5;70;85
15;61;79
36;65;86
52;73;88
5;66;81
43;60;76
40;56;77
42;64;81
42;55;61
49;60;81
42;60;76
39;56;74
43;59;83
46;67;86
21;72;89
55;72;87
49;73;83
52;73;89
38;68;90
47;70;81
44;71;86
55;74;94
44;71;89
5;78;125
