MIN;AVG;MAX
3;226;280
18;229;277
66;234;279
19;184;253
68;169;208
88;184;221
92;156;220
108;165;216
101;178;205
110;175;221
97;164;220
110;171;220
71;167;219
53;185;219
71;186;221
74;190;223
123;178;222
72;163;220
125;176;221
101;168;215
104;186;220
111;173;218
131;182;224
90;188;221
63;187;219
130;184;219
75;170;218
64;195;219
122;198;221
110;187;218
85;180;220
76;188;220
76;169;219
