MIN;AVG;MAX
3;98;154
6;108;173
5;88;130
4;98;141
11;91;133
36;90;137
47;84;117
42;89;124
49;73;120
51;75;118
51;73;106
32;78;106
53;80;109
37;83;123
34;86;104
52;85;123
57;87;117
53;77;102
34;81;106
52;79;115
