MIN;AVG;MAX
3;105;136
30;111;143
40;106;170
3;99;151
46;107;141
54;99;131
3;96;127
73;108;171
3;109;153
14;84;116
29;87;124
50;76;103
49;77;126
30;85;115
40;76;108
49;76;109
41;79;117
41;77;105
51;83;117
47;67;94
48;74;102
