MIN;AVG;MAX
3;230;279
8;239;282
23;247;283
131;249;282
88;240;279
8;221;276
50;188;237
65;172;218
111;194;219
85;187;220
75;183;221
120;195;220
107;190;220
126;187;207
100;175;219
60;171;221
85;179;219
69;182;223
102;165;218
60;158;214
72;168;220
107;184;216
70;172;214
69;169;215
72;175;218
101;176;221
76;181;215
