MIN;AVG;MAX
3;24;50
11;28;38
18;27;36
16;29;38
17;33;39
3;28;40
3;24;38
12;28;38
18;29;37
19;30;38
8;26;37
12;14;17
12;15;18
10;14;15
12;14;16
13;15;17
9;15;20
12;15;20
11;15;18
12;14;18
10;14;16
13;15;17
11;14;17
13;14;16
11;15;16
