MIN;AVG;MAX
3;20;50
7;15;18
11;18;21
10;34;55
6;33;48
4;26;49
9;13;16
3;13;16
4;14;16
12;14;16
11;14;15
8;14;16
6;13;16
12;32;43
11;29;37
20;31;39
13;30;35
6;28;42
13;32;42
10;31;37
12;31;41
13;32;42
13;30;35
3;33;48
5;38;48
15;32;46
14;32;43
13;34;44
12;29;37
14;33;40
13;33;43
13;32;42
13;35;43
3;31;40
5;38;46
23;36;49
13;35;45
24;34;42
14;35;42
