MIN;AVG;MAX
3;234;283
18;226;286
78;241;287
121;251;288
141;255;290
5;236;287
80;227;275
18;196;231
68;174;218
93;195;222
109;186;220
134;185;212
108;183;214
107;184;217
123;183;213
120;173;209
68;172;213
62;174;204
133;177;214
55;168;212
78;167;202
130;186;220
69;173;214
97;171;214
71;165;215
107;169;218
111;169;220
125;174;223
124;194;220
131;186;218
53;170;215
103;157;217
63;180;215
107;183;224
106;186;218
85;178;218
68;183;206
111;169;205
68;184;221
80;175;215
74;181;220
