MIN;AVG;MAX
3;207;275
18;223;277
23;232;275
7;201;271
96;183;228
74;165;231
96;162;223
105;184;226
84;182;228
67;191;223
82;192;221
98;180;226
102;178;222
71;160;221
64;166;220
78;185;223
102;168;227
84;168;224
71;163;224
105;191;224
78;182;221
