MIN;AVG;MAX
3;109;160
15;117;182
17;120;179
41;127;182
63;128;170
60;128;174
59;124;174
44;124;163
56;125;176
70;127;173
57;121;163
39;109;158
54;116;177
43;116;167
42;110;162
34;113;170
5;87;121
65;93;119
37;94;130
33;80;123
39;89;127
50;73;109
52;81;112
34;84;117
20;78;103
60;79;99
37;85;117
