MIN;AVG;MAX
3;95;189
8;92;141
19;104;146
52;106;140
4;106;149
4;108;149
12;86;111
56;87;108
49;77;105
29;85;123
6;82;119
48;84;123
49;72;101
30;71;110
49;75;100
52;77;111
31;65;103
43;83;108
53;89;125
53;85;111
36;81;111
47;75;100
47;79;103
50;89;128
