MIN;AVG;MAX
3;89;134
9;104;137
19;93;130
57;109;147
4;98;148
12;77;93
43;89;127
27;84;111
37;73;106
48;83;113
53;80;104
29;83;108
49;82;102
52;82;102
49;80;97
33;84;118
48;90;141
61;87;111
53;88;110
39;83;108
56;79;97
61;84;129
47;79;103
32;77;95
52;82;112
56;91;120
46;82;112
27;73;103
45;78;110
44;84;120
32;78;103
49;81;120
44;78;113
30;85;118
52;86;122
39;81;133
