MIN;AVG;MAX
3;235;280
18;231;291
79;233;289
117;240;287
102;219;286
5;213;282
81;222;275
19;189;263
71;168;220
94;172;219
102;185;219
70;180;219
68;180;223
52;167;223
90;183;217
69;192;223
108;185;219
108;194;222
110;183;219
109;183;214
92;174;210
60;173;207
70;172;216
100;172;220
69;166;214
115;181;214
