MIN;AVG;MAX
3;208;269
17;218;270
22;224;268
101;238;273
133;239;271
133;233;269
133;219;267
118;238;269
4;221;267
103;232;269
130;236;268
61;223;271
3;224;268
32;216;269
129;226;270
7;220;273
117;220;273
115;233;272
180;242;274
128;238;274
159;240;273
121;239;270
131;239;272
157;243;272
125;240;274
143;240;275
178;242;273
124;240;271
60;232;274
113;221;269
117;228;272
7;216;269
124;233;275
7;235;281
