MIN;AVG;MAX
3;236;289
18;217;282
22;229;280
118;247;279
9;227;277
80;197;236
70;176;223
115;208;230
114;187;226
80;194;221
108;185;221
71;189;228
117;192;219
123;194;221
80;194;229
119;204;227
120;192;226
78;176;220
58;164;224
106;176;224
89;174;218
111;186;225
107;197;225
115;195;228
116;192;220
122;183;221
101;190;222
81;178;231
115;184;223
62;182;224
66;186;226
103;184;222
119;192;229
71;191;226
121;186;225
119;190;226
122;198;231
