MIN;AVG;MAX
3;46;68
11;55;66
17;54;69
41;58;68
43;59;70
41;56;70
28;60;71
8;48;61
23;52;64
5;51;65
29;39;46
28;40;46
31;40;45
27;39;47
26;37;51
28;39;47
23;35;42
27;38;45
24;34;44
25;34;40
23;34;43
28;35;48
24;35;41
27;36;46
21;36;41
27;37;45
