MIN;AVG;MAX
3;109;164
15;93;163
20;112;167
31;109;168
5;103;148
50;95;131
31;97;136
58;88;112
33;71;98
54;81;121
48;80;129
43;78;108
52;86;131
50;75;121
53;86;116
34;83;122
53;83;129
50;89;127
31;86;114
42;82;120
