MIN;AVG;MAX
3;112;163
15;113;164
19;119;167
3;123;181
12;105;156
5;104;140
33;89;122
21;94;124
36;91;118
38;93;138
33;94;143
49;88;120
36;83;130
43;89;112
52;80;122
34;84;121
51;83;108
48;80;125
38;84;130
35;82;124
52;82;113
44;84;136
36;84;111
32;91;124
41;81;115
64;90;115
34;80;111
60;85;130
52;78;117
33;84;116
51;86;118
50;86;128
50;80;126
34;82;111
57;86;127
50;84;123
34;87;140
56;82;115
33;85;144
47;88;146
29;72;107
41;69;123
61;84;114
38;83;98
