MIN;AVG;MAX
3;85;173
14;99;139
19;96;128
57;101;144
4;99;169
11;78;106
52;86;106
28;85;103
50;85;112
53;86;115
32;85;123
39;80;124
46;80;101
31;83;127
42;87;135
47;87;108
50;86;136
33;84;97
48;87;116
